Packet #,Device ID,TX Timestamp,RX Timestamp,RTT Latency [ms],Data Rate [Kbps],Response,Latest IPC Msg
5,901564800F76,02:31:59.976,02:32:00.316,340.185,1.9989123565118978,YES,0x93 0x05 0x23 0xA1 0x56 0x02 0x00 0x00
5,901564800FA8,02:31:59.976,02:32:00.371,395.019,1.7214361840822847,YES,0x93 0x05 0x11 0xB3 0x47 0x01 0x00 0x00
5,901564800E5A,02:31:59.976,02:32:00.399,423.05199999999996,1.6073674158259506,YES,0x93 0x05 0x43 0xA3 0x51 0x01 0x00 0x00
5,901564800E70,02:31:59.976,02:32:00.450,474.93600000000004,1.4317718597874238,YES,0x93 0x05 0x43 0xA0 0x5C 0x01 0x00 0x00
5,901564800E5A,02:31:59.976,02:32:00.459,483.904,1.405237402459992,YES,0x93 0x05 0x12 0xA2 0x4A 0x02 0x00 0x00
5,901564800E5A,02:31:59.976,02:32:00.508,532.847,1.2761637017755567,YES,0x93 0x05 0x00 0xA0 0x45 0x00 0x00 0x00
5,901564800FC4,02:31:59.976,02:32:00.529,553.519,0.664837160061353,YES,
5,901564800FC4,02:31:59.976,02:32:00.530,554.5889999999999,1.4425096783383733,YES,0x92 0x02 0x00 0x00 0x11 0x12 0x22 0x13 0x23 0x33 0x43
5,901564800FC4,02:31:59.976,02:32:00.580,604.746,1.1244390206797563,YES,0x93 0x02 0x13 0x9C 0x57 0x02 0x00 0x00
5,901564800E70,02:31:59.976,02:32:00.602,626.006,1.086251569473775,YES,0x93 0x05 0x33 0x9F 0x59 0x13 0x00 0x00
5,901564800F76,02:31:59.976,02:32:00.767,791.389,0.8592487386102157,YES,0x93 0x05 0x12 0xA7 0x4E 0x02 0x00 0x00
5,901564800F76,02:31:59.976,02:32:00.810,834.673,0.8146903038675026,YES,0x93 0x05 0x33 0xA4 0x56 0x07 0x00 0x00
5,901564800FA8,02:31:59.976,02:32:00.834,858.5970000000001,0.7919897227686563,YES,0x93 0x05 0x12 0xA1 0x4E 0x01 0x00 0x00
5,901564800F76,02:31:59.976,02:32:00.865,889.635,0.764358416654021,YES,0x93 0x05 0x22 0x9F 0x59 0x01 0x00 0x00
5,901564800E5A,02:31:59.976,02:32:00.878,902.916,0.7531154614604237,YES,0x93 0x05 0x22 0xA2 0x5A 0x05 0x00 0x00
5,901564800F76,02:31:59.976,02:32:00.911,935.099,0.7271957300777778,YES,0x93 0x05 0x11 0x9D 0x55 0x04 0x00 0x00
5,901564800FA8,02:31:59.976,02:32:01.071,1095.393,0.6207817650833992,YES,0x93 0x05 0x13 0xB3 0x56 0x03 0x00 0x00
